location_id,region,latitude,longitude,building_type,tiv,deductible,policy_limit
LOC-00288,Miami (Hurricane),25.37051,-82.13119,Wood,649556.69,64955.67,649556.69
LOC-00289,Houston (Flood/Wind),29.82739,-94.85386,Masonry,240494.07,12024.7,192395.26
LOC-00290,Miami (Hurricane),25.27849,-81.08012,Wood,473096.9,47309.69,473096.9
LOC-00291,Miami (Hurricane),25.27582,-78.88834,Concrete,429337.35,8586.75,515204.82
LOC-00292,Los Angeles (Quake),36.34985,-117.02922,Wood,50000.0,1000.0,40000.0
LOC-00293,Los Angeles (Quake),33.95302,-119.23852,Wood,415218.35,20760.92,415218.35
LOC-00294,Miami (Hurricane),26.48485,-80.8659,Wood,731645.44,36582.27,731645.44
LOC-00295,Houston (Flood/Wind),29.11316,-95.42868,Wood,140650.84,7032.54,140650.84
LOC-00296,Los Angeles (Quake),33.09317,-117.81455,Concrete,116155.02,5807.75,116155.02
LOC-00297,Miami (Hurricane),26.01568,-80.21733,Wood,648949.24,12978.98,648949.24
LOC-00298,Houston (Flood/Wind),29.68256,-95.07105,Wood,126526.74,6326.34,126526.74
LOC-00299,Houston (Flood/Wind),28.403,-95.63258,Concrete,207411.45,4148.23,207411.45
LOC-00300,Miami (Hurricane),25.17814,-79.24128,Wood,458971.6,22948.58,458971.6
LOC-00301,Los Angeles (Quake),36.47601,-120.44017,Concrete,56068.43,5606.84,56068.43
LOC-00302,Houston (Flood/Wind),31.05815,-95.91631,Steel,160216.76,16021.68,192260.11
LOC-00303,Los Angeles (Quake),33.16924,-117.99929,Steel,274915.61,5498.31,329898.73
LOC-00304,Houston (Flood/Wind),31.17262,-95.00228,Wood,144897.15,7244.86,144897.15
LOC-00305,Houston (Flood/Wind),28.89848,-95.00625,Wood,162412.88,8120.64,194895.45
LOC-00306,Houston (Flood/Wind),30.31909,-95.03132,Wood,199705.41,9985.27,199705.41
LOC-00307,Miami (Hurricane),26.81539,-80.28625,Wood,244955.26,24495.53,244955.26
LOC-00308,Los Angeles (Quake),31.36414,-117.58872,Wood,115857.83,5792.89,92686.26
LOC-00309,Miami (Hurricane),26.44737,-80.32692,Wood,419726.8,41972.68,335781.44
LOC-00310,Miami (Hurricane),24.79056,-79.84834,Wood,393344.63,7866.89,393344.63
LOC-00311,Miami (Hurricane),24.81847,-79.24166,Wood,179500.5,17950.05,179500.5
LOC-00312,Los Angeles (Quake),34.68132,-120.56704,Concrete,304323.62,30432.36,243458.9
LOC-00313,Miami (Hurricane),26.92806,-80.60433,Masonry,531478.76,10629.58,531478.76
LOC-00314,Houston (Flood/Wind),29.16627,-95.0971,Wood,514207.31,51420.73,514207.31
LOC-00315,Los Angeles (Quake),35.3807,-118.38816,Wood,345565.27,17278.26,345565.27
LOC-00316,Miami (Hurricane),25.71094,-80.36929,Steel,409087.55,40908.75,409087.55
LOC-00317,Houston (Flood/Wind),30.49921,-94.75443,Concrete,652562.86,65256.29,652562.86
LOC-00318,Los Angeles (Quake),33.42009,-118.70015,Concrete,202395.92,4047.92,161916.74
LOC-00319,Miami (Hurricane),24.25354,-80.42881,Wood,93556.2,4677.81,74844.96
LOC-00320,Houston (Flood/Wind),28.6926,-94.41949,Steel,1484536.82,148453.68,1781444.18
LOC-00321,Los Angeles (Quake),34.13626,-116.84945,Concrete,379849.49,7596.99,455819.39
LOC-00322,Miami (Hurricane),26.69251,-80.60245,Steel,275880.12,13794.01,220704.09
LOC-00323,Miami (Hurricane),25.34737,-79.99896,Masonry,87516.04,8751.6,87516.04
LOC-00324,Miami (Hurricane),25.67375,-79.04606,Wood,204531.14,20453.11,204531.14
LOC-00325,Los Angeles (Quake),32.977,-119.36076,Wood,664544.88,33227.24,531635.9
LOC-00326,Miami (Hurricane),25.5893,-80.68122,Concrete,258580.72,12929.04,206864.58
LOC-00327,Miami (Hurricane),25.58554,-81.84608,Concrete,59592.18,1191.84,71510.62
LOC-00328,Miami (Hurricane),26.36974,-80.43917,Wood,126480.52,2529.61,126480.52
LOC-00329,Houston (Flood/Wind),29.17962,-94.51609,Wood,757849.12,75784.91,606279.29
LOC-00330,Houston (Flood/Wind),29.84677,-93.46861,Masonry,252543.6,5050.87,303052.32
LOC-00331,Miami (Hurricane),26.94615,-80.75928,Steel,82294.3,1645.89,65835.44
LOC-00332,Miami (Hurricane),26.4301,-79.64151,Concrete,408262.46,20413.12,489914.95
LOC-00333,Houston (Flood/Wind),29.90527,-95.98457,Wood,205144.39,20514.44,205144.39
LOC-00334,Los Angeles (Quake),32.98277,-118.01163,Wood,118347.83,2366.96,94678.27
LOC-00335,Los Angeles (Quake),35.41358,-119.21859,Wood,1014780.7,101478.07,1014780.7
LOC-00336,Miami (Hurricane),26.82327,-80.02642,Steel,573170.55,28658.53,573170.55
LOC-00337,Miami (Hurricane),24.84672,-80.10495,Concrete,50000.0,1000.0,60000.0
LOC-00338,Houston (Flood/Wind),29.11483,-97.32919,Wood,558298.68,11165.97,558298.68
LOC-00339,Miami (Hurricane),25.24472,-78.77155,Wood,104417.16,5220.86,104417.16
LOC-00340,Los Angeles (Quake),32.7387,-119.35848,Wood,50000.0,1000.0,50000.0
LOC-00341,Los Angeles (Quake),33.72529,-118.33359,Wood,1084988.02,21699.76,1084988.02
LOC-00342,Miami (Hurricane),28.23142,-80.43823,Concrete,585171.67,11703.43,585171.67
LOC-00343,Los Angeles (Quake),32.357,-116.78772,Concrete,50000.0,2500.0,60000.0
LOC-00344,Los Angeles (Quake),33.08516,-117.91745,Wood,854362.49,85436.25,854362.49
LOC-00345,Miami (Hurricane),25.72492,-81.10913,Concrete,463371.44,23168.57,463371.44
LOC-00346,Los Angeles (Quake),34.05991,-118.34974,Concrete,185347.73,9267.39,185347.73
LOC-00347,Miami (Hurricane),24.31867,-80.47579,Masonry,538721.71,26936.09,538721.71
LOC-00348,Miami (Hurricane),25.49464,-80.27764,Wood,419876.93,20993.85,419876.93
LOC-00349,Miami (Hurricane),25.90834,-81.13603,Wood,507905.71,50790.57,507905.71
LOC-00350,Los Angeles (Quake),34.65321,-117.59231,Concrete,627040.56,12540.81,627040.56
LOC-00351,Miami (Hurricane),25.81059,-79.79664,Wood,91789.85,9178.98,110147.82
LOC-00352,Houston (Flood/Wind),29.99965,-95.8917,Wood,472037.71,47203.77,472037.71
LOC-00353,Los Angeles (Quake),35.37335,-115.89368,Wood,171456.61,3429.13,137165.29
LOC-00354,Miami (Hurricane),24.74103,-81.41142,Masonry,341439.23,6828.78,341439.23
LOC-00355,Houston (Flood/Wind),29.16579,-97.4677,Concrete,372055.72,7441.11,297644.58
LOC-00356,Miami (Hurricane),27.06491,-80.29149,Masonry,83067.47,4153.37,83067.47
LOC-00357,Los Angeles (Quake),37.26041,-117.0955,Wood,563590.37,56359.04,563590.37
LOC-00358,Miami (Hurricane),25.91164,-79.23663,Wood,191587.94,19158.79,229905.52
LOC-00359,Houston (Flood/Wind),29.56306,-95.52107,Steel,860962.32,86096.23,860962.32
LOC-00360,Houston (Flood/Wind),29.55595,-94.6471,Wood,113283.37,5664.17,135940.04
LOC-00361,Los Angeles (Quake),35.19455,-116.92231,Concrete,101553.73,5077.69,81242.98
LOC-00362,Houston (Flood/Wind),28.38078,-94.41667,Wood,448240.6,44824.06,448240.6
LOC-00363,Miami (Hurricane),26.72911,-81.34345,Concrete,427934.52,8558.69,427934.52
LOC-00364,Houston (Flood/Wind),30.24636,-96.13685,Wood,331643.9,16582.19,331643.9
LOC-00365,Los Angeles (Quake),36.58353,-117.30218,Wood,131148.19,6557.41,131148.19
LOC-00366,Los Angeles (Quake),34.45559,-120.17277,Concrete,125150.87,12515.09,125150.87
LOC-00367,Houston (Flood/Wind),29.60548,-94.66906,Masonry,205969.87,4119.4,164775.89
LOC-00368,Miami (Hurricane),24.15861,-80.51697,Wood,67314.64,6731.46,53851.71
LOC-00369,Houston (Flood/Wind),26.74089,-95.18595,Wood,140236.58,7011.83,140236.58
LOC-00370,Los Angeles (Quake),34.27911,-117.67207,Wood,444840.09,44484.01,444840.09
LOC-00371,Miami (Hurricane),25.94274,-79.84984,Wood,467997.19,9359.94,467997.19
LOC-00372,Miami (Hurricane),26.41149,-80.69275,Wood,272495.94,13624.8,217996.75
LOC-00373,Houston (Flood/Wind),28.79333,-92.93203,Wood,322836.35,16141.82,322836.35
LOC-00374,Los Angeles (Quake),32.78864,-118.43521,Masonry,690362.2,69036.22,828434.64
LOC-00375,Miami (Hurricane),25.70926,-78.60645,Wood,1113198.69,55659.93,1335838.43
LOC-00376,Miami (Hurricane),26.50267,-80.32661,Wood,327580.12,32758.01,262064.1
LOC-00377,Houston (Flood/Wind),32.00153,-95.78008,Masonry,267397.61,26739.76,267397.61
LOC-00378,Miami (Hurricane),24.9857,-80.98879,Wood,252320.84,25232.08,252320.84
LOC-00379,Miami (Hurricane),26.7498,-80.44787,Steel,499921.89,49992.19,399937.51
LOC-00380,Miami (Hurricane),24.85063,-79.65349,Concrete,227654.31,22765.43,227654.31
LOC-00381,Los Angeles (Quake),32.62491,-116.27249,Wood,325231.65,32523.17,325231.65
LOC-00382,Miami (Hurricane),25.64312,-81.58688,Wood,302252.61,15112.63,362703.13
LOC-00383,Miami (Hurricane),25.90289,-80.12594,Concrete,113653.78,5682.69,113653.78
LOC-00384,Miami (Hurricane),26.71797,-79.76135,Wood,257382.66,12869.13,205906.13
LOC-00385,Houston (Flood/Wind),30.47578,-94.65161,Wood,211568.66,10578.43,253882.4
LOC-00386,Miami (Hurricane),25.91549,-80.11031,Wood,1263024.94,63151.25,1263024.94
LOC-00387,Houston (Flood/Wind),30.35142,-93.37855,Steel,451289.74,9025.79,361031.79
LOC-00388,Miami (Hurricane),27.31658,-81.47252,Concrete,117184.28,2343.69,140621.13
LOC-00389,Los Angeles (Quake),33.30828,-115.35485,Concrete,627240.58,12544.81,752688.7
LOC-00390,Los Angeles (Quake),36.17955,-117.23569,Wood,1946569.53,38931.39,1946569.53
LOC-00391,Los Angeles (Quake),33.60196,-118.62496,Wood,397626.83,39762.68,477152.19
LOC-00392,Miami (Hurricane),26.8921,-79.46904,Concrete,285103.87,28510.39,285103.87
LOC-00393,Miami (Hurricane),26.27251,-80.38121,Wood,720236.22,14404.72,720236.22
LOC-00394,Los Angeles (Quake),33.96106,-119.24587,Concrete,2168483.69,108424.18,2168483.69
LOC-00395,Los Angeles (Quake),34.05676,-120.19528,Wood,221895.31,11094.77,221895.31
LOC-00396,Los Angeles (Quake),33.62327,-120.89793,Concrete,1243491.49,62174.57,1492189.79
LOC-00397,Miami (Hurricane),25.4183,-79.72096,Masonry,281520.75,28152.08,337824.9
LOC-00398,Miami (Hurricane),26.02718,-80.84975,Wood,1001449.33,100144.93,1201739.19
LOC-00399,Los Angeles (Quake),33.94152,-117.76151,Steel,129433.28,6471.66,103546.63
LOC-00400,Houston (Flood/Wind),30.80831,-96.32624,Wood,430372.45,21518.62,516446.94
LOC-00401,Los Angeles (Quake),35.41745,-117.82419,Wood,656434.16,65643.42,656434.16
LOC-00402,Miami (Hurricane),24.06837,-80.74834,Wood,90745.0,9074.5,108894.0
LOC-00403,Houston (Flood/Wind),29.74065,-95.85638,Wood,187523.57,18752.36,187523.57
LOC-00404,Los Angeles (Quake),33.27515,-119.02295,Wood,1005810.29,20116.21,1005810.29
LOC-00405,Houston (Flood/Wind),29.86092,-94.78207,Wood,135316.29,2706.33,135316.29
LOC-00406,Los Angeles (Quake),35.00095,-119.69711,Concrete,557247.14,11144.94,557247.14
LOC-00407,Houston (Flood/Wind),28.23413,-95.33722,Concrete,178610.67,3572.21,178610.67
LOC-00408,Miami (Hurricane),26.31075,-79.79836,Wood,1471886.04,73594.3,1471886.04
LOC-00409,Houston (Flood/Wind),29.54245,-96.48045,Masonry,195641.91,9782.1,195641.91
LOC-00410,Houston (Flood/Wind),30.86353,-95.73069,Concrete,50000.0,1000.0,40000.0
LOC-00411,Houston (Flood/Wind),29.3303,-95.28344,Wood,65791.46,6579.15,78949.75
LOC-00412,Miami (Hurricane),25.01669,-79.1793,Wood,185573.08,3711.46,185573.08
LOC-00413,Los Angeles (Quake),33.26865,-116.78764,Wood,50000.0,1000.0,50000.0
LOC-00414,Houston (Flood/Wind),31.00821,-95.537,Wood,522388.09,10447.76,417910.48
LOC-00415,Miami (Hurricane),26.31389,-82.23849,Concrete,90468.23,9046.82,90468.23
LOC-00416,Los Angeles (Quake),32.74921,-117.42845,Wood,85067.98,1701.36,102081.57
LOC-00417,Houston (Flood/Wind),30.61412,-95.13347,Wood,114240.4,2284.81,114240.4
LOC-00418,Houston (Flood/Wind),28.83687,-95.96731,Wood,1112777.68,22255.55,1112777.68
LOC-00419,Houston (Flood/Wind),31.56256,-94.9867,Concrete,407745.39,40774.54,407745.39
LOC-00420,Los Angeles (Quake),35.73412,-117.46316,Wood,59690.0,1193.8,59690.0
LOC-00421,Miami (Hurricane),26.92707,-79.94235,Wood,80357.27,8035.73,80357.27
LOC-00422,Los Angeles (Quake),33.83499,-117.96762,Wood,441416.03,22070.8,353132.82
LOC-00423,Miami (Hurricane),25.46712,-80.55958,Wood,560942.19,11218.84,448753.75
LOC-00424,Miami (Hurricane),26.67461,-81.06516,Wood,182207.29,9110.36,145765.84
LOC-00425,Houston (Flood/Wind),29.36125,-95.06995,Wood,786535.74,78653.57,786535.74
LOC-00426,Houston (Flood/Wind),30.12352,-93.48751,Wood,271015.43,27101.54,325218.51
LOC-00427,Miami (Hurricane),25.61709,-81.75048,Concrete,323567.82,32356.78,323567.82
LOC-00428,Houston (Flood/Wind),29.99033,-94.40231,Wood,153133.41,15313.34,153133.41
LOC-00429,Los Angeles (Quake),34.1359,-119.01142,Wood,95858.51,1917.17,76686.81
LOC-00430,Miami (Hurricane),24.67956,-80.69521,Concrete,1243857.14,124385.71,995085.72
LOC-00431,Los Angeles (Quake),33.75718,-118.98078,Wood,316394.07,15819.7,316394.07
LOC-00432,Los Angeles (Quake),34.00358,-117.73433,Masonry,226818.75,11340.94,272182.5
LOC-00433,Los Angeles (Quake),33.77572,-119.35278,Wood,141102.62,14110.26,112882.09
LOC-00434,Houston (Flood/Wind),31.46192,-96.19832,Wood,138304.84,6915.24,138304.84
LOC-00435,Los Angeles (Quake),33.07132,-117.72089,Wood,238797.23,23879.72,238797.23
LOC-00436,Houston (Flood/Wind),29.03731,-96.66938,Concrete,615218.28,61521.83,615218.28
LOC-00437,Los Angeles (Quake),36.39061,-118.91392,Wood,51647.75,2582.39,61977.3
LOC-00438,Miami (Hurricane),25.89725,-80.29891,Wood,98029.19,9802.92,98029.19
LOC-00439,Miami (Hurricane),26.07426,-81.25298,Wood,113032.91,2260.66,135639.49
LOC-00440,Houston (Flood/Wind),31.45579,-95.69692,Masonry,52915.14,1058.3,63498.17
LOC-00441,Los Angeles (Quake),34.72973,-119.4673,Masonry,113052.65,11305.27,135663.18
LOC-00442,Houston (Flood/Wind),29.61947,-95.01946,Wood,361441.72,36144.17,289153.38
LOC-00443,Houston (Flood/Wind),29.77621,-95.45656,Wood,73698.47,1473.97,58958.78
LOC-00444,Miami (Hurricane),26.31347,-79.90445,Concrete,473516.36,47351.64,378813.09
LOC-00445,Miami (Hurricane),25.56465,-79.63358,Wood,425206.36,21260.32,425206.36
LOC-00446,Los Angeles (Quake),32.43274,-117.64408,Masonry,430198.61,8603.97,430198.61
LOC-00447,Los Angeles (Quake),32.03991,-118.13265,Masonry,713236.28,14264.73,570589.02
LOC-00448,Miami (Hurricane),25.15942,-79.33342,Wood,2852973.94,57059.48,3423568.72
LOC-00449,Miami (Hurricane),26.56116,-80.38146,Wood,267756.58,13387.83,267756.58
LOC-00450,Houston (Flood/Wind),31.03246,-95.91936,Wood,633862.85,12677.26,760635.42
LOC-00451,Los Angeles (Quake),33.22374,-118.23879,Wood,163877.94,8193.9,131102.35
LOC-00452,Miami (Hurricane),26.91661,-79.00162,Masonry,292225.58,14611.28,292225.58
LOC-00453,Miami (Hurricane),25.59456,-79.17746,Wood,1740382.25,34807.64,2088458.7
LOC-00454,Miami (Hurricane),24.17317,-79.35262,Wood,168248.42,16824.84,201898.11
LOC-00455,Los Angeles (Quake),34.15527,-120.90686,Masonry,778307.32,77830.73,622645.86
LOC-00456,Los Angeles (Quake),31.48388,-117.90251,Wood,333644.68,33364.47,266915.75
LOC-00457,Houston (Flood/Wind),28.65738,-95.01078,Wood,467667.4,46766.74,561200.88
LOC-00458,Miami (Hurricane),25.02675,-79.69615,Wood,404630.94,20231.55,323704.75
LOC-00459,Los Angeles (Quake),33.71498,-117.73374,Wood,215989.04,4319.78,215989.04
LOC-00460,Houston (Flood/Wind),29.45192,-96.74742,Concrete,152546.69,15254.67,183056.03
LOC-00461,Miami (Hurricane),24.49291,-81.69574,Wood,794864.31,15897.29,953837.17
LOC-00462,Los Angeles (Quake),35.31846,-117.60747,Wood,50000.0,1000.0,60000.0
LOC-00463,Miami (Hurricane),26.36783,-80.19781,Wood,271080.72,5421.61,325296.86
LOC-00464,Los Angeles (Quake),34.52957,-118.4022,Wood,320217.2,6404.34,256173.76
LOC-00465,Miami (Hurricane),26.58386,-79.93562,Wood,685148.68,68514.87,685148.68
LOC-00466,Miami (Hurricane),25.58302,-79.45947,Wood,784952.06,15699.04,627961.65
LOC-00467,Los Angeles (Quake),33.98846,-116.77542,Wood,211311.19,21131.12,211311.19
LOC-00468,Los Angeles (Quake),35.76839,-118.7417,Concrete,50000.0,2500.0,40000.0
LOC-00469,Los Angeles (Quake),34.00081,-118.17407,Concrete,203678.45,4073.57,203678.45
LOC-00470,Houston (Flood/Wind),30.7011,-95.17826,Concrete,153316.17,7665.81,183979.4
LOC-00471,Miami (Hurricane),25.16106,-80.26669,Wood,1259329.72,125932.97,1259329.72
LOC-00472,Houston (Flood/Wind),30.57154,-94.0804,Concrete,706449.13,70644.91,706449.13
LOC-00473,Los Angeles (Quake),33.58476,-116.98132,Wood,297728.96,5954.58,297728.96
LOC-00474,Los Angeles (Quake),33.35734,-117.39829,Wood,590695.94,29534.8,590695.94
LOC-00475,Miami (Hurricane),25.12092,-78.98666,Wood,85037.29,4251.86,68029.83
LOC-00476,Houston (Flood/Wind),28.15059,-96.63145,Wood,1962655.78,98132.79,2355186.94
LOC-00477,Miami (Hurricane),24.93568,-79.87346,Wood,99924.41,9992.44,79939.53
LOC-00478,Miami (Hurricane),26.50829,-80.48821,Masonry,65803.81,6580.38,52643.05
LOC-00479,Los Angeles (Quake),32.96289,-116.42056,Wood,812879.11,40643.96,650303.29
LOC-00480,Houston (Flood/Wind),30.35718,-94.04994,Concrete,555245.56,27762.28,666294.67
LOC-00481,Miami (Hurricane),24.95105,-79.63085,Wood,626669.28,62666.93,626669.28
LOC-00482,Houston (Flood/Wind),28.52788,-94.63049,Concrete,607033.44,12140.67,728440.13
LOC-00483,Houston (Flood/Wind),29.19879,-96.93349,Steel,418963.4,20948.17,418963.4
LOC-00484,Los Angeles (Quake),35.38564,-119.87309,Wood,194353.75,19435.37,233224.5
LOC-00485,Houston (Flood/Wind),29.29125,-94.72517,Wood,571939.61,28596.98,571939.61
LOC-00486,Miami (Hurricane),26.25168,-78.23223,Wood,82759.72,1655.19,66207.78
LOC-00487,Houston (Flood/Wind),29.72109,-95.5043,Wood,50000.0,1000.0,50000.0
LOC-00488,Los Angeles (Quake),34.82084,-116.64182,Concrete,503706.92,50370.69,503706.92
LOC-00489,Los Angeles (Quake),36.46692,-117.01525,Steel,1374977.86,27499.56,1649973.43
LOC-00490,Houston (Flood/Wind),31.51518,-94.48556,Concrete,864408.69,17288.17,864408.69
LOC-00491,Houston (Flood/Wind),29.44599,-94.41151,Wood,1223158.24,24463.16,1223158.24
LOC-00492,Miami (Hurricane),26.84261,-79.69139,Wood,650327.58,65032.76,650327.58
LOC-00493,Miami (Hurricane),26.71331,-79.2549,Wood,1909949.18,190994.92,1527959.34
LOC-00494,Miami (Hurricane),25.76466,-80.11567,Wood,126937.98,12693.8,126937.98
LOC-00495,Miami (Hurricane),26.212,-80.89565,Wood,695647.53,34782.38,695647.53
LOC-00496,Los Angeles (Quake),34.62063,-117.61601,Wood,1015475.14,50773.76,1015475.14
LOC-00497,Los Angeles (Quake),34.34409,-117.38247,Masonry,332557.28,6651.15,332557.28
LOC-00498,Los Angeles (Quake),35.21503,-116.13713,Wood,1293703.67,64685.18,1293703.67
LOC-00499,Miami (Hurricane),25.11575,-80.311,Wood,86628.55,1732.57,86628.55
LOC-00500,Houston (Flood/Wind),30.38311,-96.38283,Wood,1193043.15,119304.31,954434.52
LOC-00501,Houston (Flood/Wind),29.15719,-96.00633,Wood,1363317.82,136331.78,1635981.38
LOC-00502,Los Angeles (Quake),35.74123,-118.66857,Wood,113112.19,2262.24,90489.75
LOC-00503,Los Angeles (Quake),33.25266,-118.45693,Concrete,224858.33,11242.92,224858.33
LOC-00504,Houston (Flood/Wind),28.21178,-97.07201,Wood,168920.64,8446.03,202704.77
LOC-00505,Los Angeles (Quake),32.35423,-119.80357,Wood,327517.68,16375.88,327517.68
LOC-00506,Houston (Flood/Wind),30.04713,-94.79667,Wood,50000.0,1000.0,50000.0
LOC-00507,Los Angeles (Quake),34.19193,-118.36495,Wood,257620.83,25762.08,257620.83
LOC-00508,Miami (Hurricane),25.91309,-81.14049,Wood,50000.0,2500.0,50000.0
LOC-00509,Miami (Hurricane),25.4304,-79.54709,Wood,203031.54,20303.15,243637.85
LOC-00510,Los Angeles (Quake),35.06639,-115.7167,Wood,181113.43,9055.67,181113.43
LOC-00511,Houston (Flood/Wind),29.96567,-95.6321,Concrete,131414.14,6570.71,157696.97
LOC-00512,Miami (Hurricane),27.11384,-78.66849,Wood,1364036.55,136403.66,1364036.55
LOC-00513,Houston (Flood/Wind),29.8557,-95.19927,Wood,338606.83,33860.68,406328.19
LOC-00514,Los Angeles (Quake),33.7885,-118.90162,Masonry,617437.98,61743.8,493950.39
LOC-00515,Los Angeles (Quake),35.51375,-118.85954,Wood,301393.83,30139.38,361672.59
LOC-00516,Houston (Flood/Wind),28.9155,-92.89041,Wood,2590030.46,51800.61,3108036.55
LOC-00517,Houston (Flood/Wind),29.17958,-95.23935,Wood,124564.51,2491.29,149477.41
LOC-00518,Miami (Hurricane),25.06059,-80.9916,Masonry,122574.93,12257.49,122574.93
LOC-00519,Los Angeles (Quake),34.56775,-116.60552,Concrete,563629.73,56362.97,563629.73
LOC-00520,Los Angeles (Quake),35.25078,-115.91667,Masonry,66104.83,3305.24,79325.8
LOC-00521,Los Angeles (Quake),33.59017,-117.78411,Concrete,147359.95,14735.99,147359.95
LOC-00522,Houston (Flood/Wind),28.6504,-95.34852,Wood,651304.37,65130.44,651304.37
LOC-00523,Los Angeles (Quake),31.55126,-116.17406,Wood,56775.94,5677.59,56775.94
LOC-00524,Miami (Hurricane),25.5205,-80.08685,Concrete,292561.01,29256.1,292561.01
LOC-00525,Miami (Hurricane),24.75874,-79.82167,Concrete,1816476.89,36329.54,1816476.89
LOC-00526,Miami (Hurricane),26.45302,-80.03018,Masonry,332681.27,16634.06,332681.27
LOC-00527,Los Angeles (Quake),35.89283,-118.07829,Concrete,220864.07,22086.41,220864.07
LOC-00528,Houston (Flood/Wind),29.69621,-95.24985,Wood,179662.58,8983.13,179662.58
LOC-00529,Los Angeles (Quake),35.10042,-120.03442,Wood,50000.0,1000.0,50000.0
LOC-00530,Los Angeles (Quake),34.16363,-115.9125,Wood,165370.38,16537.04,165370.38
LOC-00531,Los Angeles (Quake),33.25513,-117.18578,Concrete,627943.43,31397.17,627943.43
LOC-00532,Miami (Hurricane),25.39813,-79.67942,Concrete,221792.36,4435.85,221792.36
LOC-00533,Houston (Flood/Wind),29.84561,-98.36094,Concrete,2138547.77,106927.39,2138547.77
LOC-00534,Los Angeles (Quake),33.60547,-118.91035,Concrete,112231.83,11223.18,89785.46
LOC-00535,Houston (Flood/Wind),30.86725,-95.48386,Concrete,555197.96,27759.9,555197.96
LOC-00536,Houston (Flood/Wind),30.20367,-96.41313,Concrete,92691.62,4634.58,74153.3
LOC-00537,Los Angeles (Quake),33.41743,-119.51157,Wood,337497.75,16874.89,404997.3
LOC-00538,Houston (Flood/Wind),31.47307,-94.59403,Wood,1058180.44,52909.02,1269816.53
LOC-00539,Los Angeles (Quake),33.71942,-117.38551,Wood,462073.56,46207.36,462073.56
LOC-00540,Los Angeles (Quake),34.29197,-117.44604,Concrete,293892.4,29389.24,352670.87
LOC-00541,Miami (Hurricane),25.17647,-80.39049,Wood,370447.46,18522.37,296357.97
